State,City/Town,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Quality of patient care star rating,How often the home health team began their patients care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,How often patients receiving home health care needed urgent unplanned care in the ER without being admitted,Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),How much Medicare spends on an episode of care at this agency compared to Medicare spending across all agencies nationally,No. of episodes to calc how much Medicare spends per episode of care at agency compared to spending at all agencies (national),Type of Ownership_GOVERNMENT - COMBINATION GOVT & VOLUNTARY,Type of Ownership_GOVERNMENT - LOCAL,Type of Ownership_GOVERNMENT - STATE/COUNTY,Type of Ownership_PROPRIETARY,Type of Ownership_VOLUNTARY NON PROFIT - RELIGIOUS AFFILIATION,Type of Ownership_VOLUNTARY NON-PROFIT - OTHER,Type of Ownership_VOLUNTARY NON-PROFIT - PRIVATE,PPH Performance Categorization_Better Than National Rate,PPH Performance Categorization_Not Available,PPH Performance Categorization_Same As National Rate,PPH Performance Categorization_Worse Than National Rate,Predicted Values
0.4830508474576271,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9729729729729728,0.635,0.931,0.926,0.93,0.953,0.922,0.293010752688172,0.430635838150289,0.0,0.969,0.0714285714285714,0.97,0.0378055921534182,0.0386697371175643,0.7983,0.8391758917589176,0.8465263157894737,0.8129384255650818,0.0169934640522875,0.0331381921692894,0.0658100908806016,0.0830564784053155,0.0533088235294117,0.1061046511627906,0.046938775510204,0.0460539263924424,0.2291180587960802,0.2736976942783945,0.3066439522998296,0.2500813008130081,0.261111111111111,0.0672944585295182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
0.437046004842615,1.0,1.0,1.0,1.0,0.0,1.0,0.375,1.0,0.7390000000000001,0.768,0.898,0.73,0.715,0.691,0.5349462365591398,0.546242774566474,0.0349650349650349,0.945,0.0519480519480519,0.99,0.0104303908651734,0.0111553069952447,0.762,0.775420254202542,0.757578947368421,0.7733826968043649,0.0091503267973856,0.0110639669155164,0.1059229081792541,0.2076411960132889,0.145220588235294,0.2747093023255813,0.010204081632653,0.0099061864462376,0.2302846476901539,0.3287788215200682,0.2952867688813174,0.3785365853658536,0.3,0.0141011710732826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
0.5863599677158999,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.9975429975429974,0.754,0.861,0.857,0.892,0.911,0.807,0.4489247311827956,0.4219653179190751,0.0139860139860139,0.953,0.0779220779220779,0.995,0.0302664324403454,0.031910757544038,0.7743000000000001,0.8204182041820418,0.8213684210526316,0.7951091192517536,0.0248366013071895,0.0269079972071539,0.118458163585083,0.2176079734219268,0.1636029411764705,0.2718023255813953,0.0292517006802721,0.0379190448074526,0.173355109659356,0.1682322801024764,0.1709256104486087,0.1691056910569105,0.3222222222222222,0.0353012193649643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0
0.3942695722356739,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.556,0.883,0.8590000000000001,0.96,0.8190000000000001,0.857,0.4811827956989246,0.1358381502890173,0.1608391608391608,1.0,0.1493506493506493,1.0,0.001207729468599,0.0013159075275891,0.7333,0.7671176711767117,0.6586315789473685,0.8278448947778644,0.0189670287783495,0.0009667543906761,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0054421768707482,0.0020993242799973,0.5655622958469435,0.4829205807002562,0.3583191368540602,0.5739837398373985,0.3055555555555555,0.0061088977423638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
0.6404358353510896,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9705159705159704,0.7829999999999999,0.7659999999999999,0.737,0.7390000000000001,0.763,0.722,0.2446236559139784,0.546242774566474,0.0,0.982,0.0779220779220779,1.0,0.0045381349729175,0.0059215838741513,0.6231,0.6422714227142272,0.5968421052631578,0.6634840218238505,0.0013071895424836,0.003544766099146,0.0466938263867126,0.1794019933554817,0.1158088235294117,0.2747093023255813,0.0034013605442176,0.007150823328741,0.1061595893607092,0.1793339026473099,0.1147075525269733,0.2611382113821138,0.3888888888888888,0.0055052517203911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0
0.1214689265536723,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9594594594594592,0.915,0.965,0.949,0.998,0.7659999999999999,0.924,0.4220430107526881,0.384393063583815,0.0,0.94,0.0324675324675324,1.0,0.0132484262919045,0.0205461016239495,0.5262,0.585178351783518,0.5676842105263158,0.5847622759158224,0.0052287581699346,0.0074654922391105,0.0896270761516765,0.1694352159468438,0.0992647058823529,0.2674418604651162,0.046938775510204,0.024798268057469,0.4248716752216519,0.48932536293766,0.5377626348665532,0.448780487804878,0.3222222222222222,0.0810575878304962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
0.3979015334947538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.939,0.942,0.923,0.955,0.987,0.944,0.3172043010752688,0.3034682080924855,0.0139860139860139,0.996,0.0389610389610389,1.0,0.0072097789489093,0.0072973053802673,0.8040999999999999,0.8976014760147601,0.8681052631578947,0.8952650038971162,0.0026143790849673,0.004565229067082,0.0730178627389533,0.1661129568106311,0.0919117647058823,0.2601744186046511,0.0108843537414965,0.0091845437249885,0.2648156789547363,0.2719897523484201,0.2322544009085746,0.305040650406504,0.3833333333333332,0.0087407943981649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
0.2235673930589184,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.9373464373464374,0.737,0.917,0.858,0.867,0.823,0.7979999999999999,0.4435483870967741,0.3034682080924855,0.0839160839160839,0.914,0.0844155844155844,1.0,0.0105767823159127,0.0111852139845081,0.7706999999999999,0.7879253792537926,0.7633684210526317,0.781858924395947,0.0026143790849673,0.0085933723615661,0.0388592917580695,0.1345514950166112,0.0643382352941176,0.2209302325581394,0.0183673469387755,0.0141048350062323,0.2916472235184321,0.4030742954739538,0.3992049971607041,0.4295934959349594,0.2722222222222222,0.0150911505493178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
0.5883777239709443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9778869778869778,0.5529999999999999,1.0,0.99,0.976,0.952,0.989,0.336021505376344,0.2543352601156069,0.0,0.989,0.0584415584415584,0.995,0.0092226613965744,0.0106767951670305,0.7039,0.8123206232062321,0.7823157894736843,0.8121590023382697,0.0091503267973856,0.0099360867930608,0.1178314008147916,0.1877076411960133,0.1341911764705882,0.2819767441860464,0.0231292517006802,0.0134487961687331,0.3849743350443304,0.3432963279248505,0.3356047700170358,0.3424390243902439,0.3888888888888888,0.0247736327417602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0
0.4394673123486682,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.9926289926289928,0.838,0.83,0.862,0.889,0.858,0.8029999999999999,0.4247311827956989,0.338150289017341,0.0139860139860139,0.997,0.1038961038961039,0.998,0.030961791831357,0.0303855010916051,0.8319,0.8216482164821649,0.8288421052631579,0.7945245518316445,0.0078431372549019,0.017508996186691,0.0573487934816671,0.149501661129568,0.0919117647058823,0.2427325581395348,0.0258503401360544,0.0488748933936889,0.1187587494167055,0.1857386848847139,0.1811470755252697,0.1876422764227642,0.3166666666666666,0.0324520101412531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0
