State,City/Town,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Quality of patient care star rating,How often the home health team began their patients care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,How often patients receiving home health care needed urgent unplanned care in the ER without being admitted,Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),How much Medicare spends on an episode of care at this agency compared to Medicare spending across all agencies nationally,No. of episodes to calc how much Medicare spends per episode of care at agency compared to spending at all agencies (national),Type of Ownership_GOVERNMENT - COMBINATION GOVT & VOLUNTARY,Type of Ownership_GOVERNMENT - LOCAL,Type of Ownership_GOVERNMENT - STATE/COUNTY,Type of Ownership_PROPRIETARY,Type of Ownership_VOLUNTARY NON PROFIT - RELIGIOUS AFFILIATION,Type of Ownership_VOLUNTARY NON-PROFIT - OTHER,Type of Ownership_VOLUNTARY NON-PROFIT - PRIVATE,PPH Performance Categorization_Better Than National Rate,PPH Performance Categorization_Not Available,PPH Performance Categorization_Same As National Rate,PPH Performance Categorization_Worse Than National Rate,Predicted Values
0.2861178369652946,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9877149877149876,0.763,0.946,0.758,0.8540000000000001,0.903,0.8740000000000001,0.3735840377206601,0.338015366917101,0.0,0.93,0.0,1.0,0.0017932952715561,0.00176451236654,0.8167,0.8217507175071751,0.7387368421052632,0.8537607170693687,0.0026143790849673,0.0019872173586121,0.1648386085866499,0.2375415282392026,0.1544117647058823,0.3691860465116279,0.0,0.0012464737912484,0.0,0.2143467122117847,0.1158432708688245,0.3385365853658537,0.35,0.0019316672703126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
0.1008878127522195,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.8857493857493857,0.75,0.907,0.907,0.958,0.885,0.939,0.6182795698924731,0.338150289017341,0.0,0.889,0.2467532467532467,1.0,0.0017566974088713,0.0025121870981248,0.5647,0.6335588355883559,0.5332631578947368,0.6928098207326578,0.0039215686274509,0.0026854288629894,0.1842682544656847,0.2342192691029899,0.1488970588235293,0.3691860465116279,0.0047619047619047,0.002361739814997,0.4414372375174988,0.3398804440649017,0.2640545144804089,0.4191869918699187,0.2666666666666666,0.0036701678135941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0036319612590799,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.9668304668304666,0.6809999999999999,0.727,0.7909999999999999,0.815,0.722,0.568,0.3735840377206601,0.338015366917101,0.0,0.877,0.3571428571428571,0.863,0.0185795394332277,0.0005084188174776,0.7300889780631354,0.7644373982530622,0.7284183774041847,0.7717639939622851,0.0189670287783495,0.000751920081637,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0245044009517929,0.0003280194187495,0.2390908081382333,0.2990643106925664,0.2642016052847556,0.3433343420845333,0.3999999999999999,0.0010141253169141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0
0.1811945117029862,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.9582309582309582,0.273,0.7905811921220817,0.8017300261096605,0.6409999999999999,0.3929999999999999,0.606,0.4435483870967741,0.1907514450867052,0.0,0.983,0.2207792207792207,0.983,0.0014639145073927,0.0017346053772766,0.6779999999999999,0.7309348093480934,0.634,0.7840023382696805,0.0039215686274509,0.0018798002040925,0.2610466938263867,0.2558139534883721,0.145220588235294,0.3909883720930231,0.0027210884353741,0.0013120776749983,0.4444703686420905,0.3646456020495302,0.2487223168654173,0.4858536585365854,0.3999999999999999,0.0028009175419533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0617433414043583,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.286,0.088,0.542,0.2339999999999999,0.77,0.245,0.3494623655913978,0.1271676300578034,0.0,0.594,0.0,1.0,0.0028912311521007,0.0025420940873882,0.9186,0.8379458794587947,0.7933684210526316,0.8269680436477008,0.0189670287783495,0.0002148343090391,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0006802721088435,0.0033457980712458,0.0447970135324311,0.2327070879590093,0.1402612152186258,0.3655284552845528,0.1666666666666666,0.006060606060606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5080710250201775,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.914004914004914,0.6559999999999999,0.752,0.777,0.7440000000000001,0.774,0.731,0.4435483870967741,0.3352601156069364,0.0279720279720279,0.983,0.0779220779220779,0.977,0.0453813497291758,0.0486287645422735,0.7620999999999999,0.8223657236572366,0.8286315789473684,0.7948168355416991,0.0549019607843137,0.0556957946184005,0.1269194609840175,0.2558139534883721,0.2352941176470588,0.2834302325581395,0.0598639455782312,0.0556976973036803,0.2414839010732618,0.2741246797608881,0.3026689381033504,0.2445528455284553,0.3555555555555555,0.0424483882651213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
0.0464083938660209,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.7776412776412777,0.603,0.929,0.978,0.8690000000000001,0.8340000000000001,0.953,0.5483870967741935,0.3988439306358382,0.0,0.938,0.0714285714285714,0.994,0.0031474161908944,0.0042766994646648,0.5972,0.6636941369413695,0.6056842105263158,0.7024551831644584,0.0,0.0029539717492883,0.0,0.154485049833887,0.0827205882352941,0.2950581395348837,0.0040816326530612,0.0043954602112445,0.2057862809146057,0.2258753202391118,0.1538898353208404,0.3004878048780487,0.3444444444444444,0.0068091271278522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.0415657788539144,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.9533169533169532,0.5920000000000001,0.769,0.8029999999999999,0.813,0.743,0.741,0.303763440860215,0.4479768786127167,0.0,0.966,0.0974025974025974,0.996,0.0140535792709705,0.0132188892544187,0.8668,0.8661336613366135,0.8633684210526317,0.8443102104442713,0.0026143790849673,0.0101509211021,0.0329050454403008,0.1212624584717607,0.0698529411764706,0.2354651162790697,0.0115646258503401,0.0152201010299809,0.1703219785347643,0.2374039282664389,0.1959114139693356,0.2702439024390243,0.2333333333333332,0.0171435470240251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0060532687651331,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9729729729729728,0.627,0.892,0.919,0.898,0.879,0.918,0.4086021505376344,0.3728323699421965,0.0,0.977,0.0909090909090909,0.989,0.0643756404625969,0.0681281215420043,0.7718,0.8035055350553506,0.8151578947368422,0.7737724084177708,0.0379084967320261,0.0513453998603577,0.0949545596991538,0.1594684385382059,0.1470588235294117,0.1729651162790696,0.1142857142857142,0.0852850488748934,0.3012132524498367,0.3941076003415883,0.4787052810902896,0.330081300813008,0.3333333333333333,0.1197875166002656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4842615012106537,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9312039312039312,0.802,0.8270000000000001,0.8859999999999999,0.836,0.8859999999999999,0.7859999999999999,0.4005376344086021,0.3121387283236994,0.0279720279720279,0.971,0.0584415584415584,1.0,0.3454838237446933,0.3328946974908036,0.848,0.8885813858138583,0.9127368421052632,0.845966484801247,0.5803921568627451,0.3998066491218647,0.1867753055468505,0.5897009966777408,0.6654411764705882,0.4941860465116279,0.2707482993197279,0.3133897526733583,0.1943537097526831,0.192997438087105,0.2589437819420784,0.1466666666666667,0.3,0.3445370035011469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0
